Term,fdr,es,nes,lead_genes,subset
Glycolysis,0.4644080047913096,-0.34912273418713446,-1.1457821406524493,COPB2;SDHC;AKR1A1;ISG20;SLC16A3;RBCK1;IDH1;P4HA1;POLR3K;PSMC4;STMN1;FUT8;NSDHL;CYB5A;PRPS1;GLCE;GYS1;UGP2;PKM;PMM2;CHPF2;DLD;GALE;PAM;PPIA;B3GALT6;CASP6;NDUFV3;ARPP19;TXN;GMPPA;ME2;LHPP;SLC35A3;B4GALT4;ERO1A;IER3;ADORA2B;KIF2A;CHST12;AGL;TPI1;TSTA3;GCLC;B4GALT7;GALK2;B3GAT3,age_changes_cDC1_02202026
IL-6/JAK/STAT3 Signaling,0.5317291493950381,-0.35512604317570684,-1.1214450449504443,STAT2;TGFB1;LTBR;STAT1;TNFRSF1A;IFNAR1;TYK2;TNFRSF1B;IFNGR1;PIM1;BAK1;CSF2RA;LTB;IL18R1;IFNGR2;MYD88;STAT3;CD38,age_changes_cDC1_02202026
Apical Surface,0.5872193436960277,0.23509340960467534,0.9268952207075639,FLOT2;B4GALT1;PLAUR,age_changes_cDC1_02202026
Allograft Rejection,0.6231180686065964,-0.32537034732638204,-1.0867641086555053,UBE2N;IL16;TGFB1;PTPN6;CXCR3;ICOSLG;NCK1;STAT1;TLR6;NCF4;CAPG;IRF7;CD40;ST8SIA4;IKBKB;PSMB10;TLR3;ITGAL;EIF3A;LY75;IFNGR1;EIF3J;TLR1;TAP2;MRPL3;PTPRC;PRKCB;MAP4K1;IRF8;LTB;CRTAM;HLA-DQA1;IFNGR2,age_changes_cDC1_02202026
Adipogenesis,0.6395234224068821,-0.321866393799948,-1.0896984828158052,POR;ESYT1;SDHC;YWHAG;SLC1A5;CCNG2;CAT;MGST3;ESRRA;PREB;REEP5;STOM;IDH1;ETFB;DECR1;NMT1;DLAT;PPP1R15B;LTC4S;SULT1A1;IFNGR1;DRAM2;ACLY;ENPP2;ATP5PO;IDH3A;COQ5;DLD;STAT5A;UCP2;GHITM;SQOR;MGLL;SUCLG1;HADH;BCL6;PTCD3;UQCRC1;NDUFAB1;IDH3G;JAGN1;GRPEL1;PPM1B;DNAJC15;TST;MYLK;AIFM1,age_changes_cDC1_02202026
Coagulation,0.7429008075008777,-0.34536499211667965,-1.0521953070036025,GSN;ARF4;MAFF;LAMP2;CTSO;CSRP1;THBD;CTSH;DPP4;CPQ,age_changes_cDC1_02202026
UV Response Up,0.7799128477313563,-0.314595331696787,-1.0363890157733795,HLA-F;POLE3;KLHDC3;SOD2;TFRC;SQSTM1;CYB5B;STK25;BSG;CDC5L;SULT1A1;ALAS1;ATP6V1F;BAK1;POLR2H;DDX21;YKT6;BCL2L11;SELENOW;PPT1;RPN1;CDC34;PRKCD;TUBA4A;GRPEL1;TST;TMBIM6;DNAJB1;CEBPG;PRPF3;SLC25A4;STIP1;GLS;NUP58;HSPA13;PPAT;AP2S1;NXF1;RFC4;CHKA;DNAJA1,age_changes_cDC1_02202026
Fatty Acid Metabolism,0.8064777996832272,-0.3097214597159489,-1.0225233270209502,SDHC;UBE2L6;IDH1;PDHB;DECR1;PDHA1;OSTC;NSDHL;ALDH3A2;HSD17B4;LTC4S;ACSL1;HSP90AA1;PCBD1;BLVRA;SUCLA2;ETFDH;SERINC1;HADHB;PSME1;ACAT2;METAP1;HSDL2;YWHAH;HSPH1;GLUL;DLD;BPHL;NBN;MGLL;SUCLG1;ACSS1;HADH;GRHPR;IDH3G;ACSL4;CD1D;DLST;GCDH,age_changes_cDC1_02202026
Oxidative Phosphorylation,0.8311805330867307,-0.2971532714472541,-1.0083327995901057,VDAC3;NDUFA7;POR;NDUFB3;SDHC;ATP6V1D;AFG3L2;MGST3;NDUFA8;IDH1;PDHB;ETFB;DECR1;ATP6V0E1;MRPS12;PDHA1;BAX;TCIRG1;DLAT;ACAT1;CYB5A;TIMM10;ATP5PB;ATP5F1C;RHOT1;ATP6V1G1;RHOT2;NDUFA6;SUCLA2;ETFDH;ALAS1;ATP6V1F;HADHB;SLC25A11;CYCS;ATP5PO;TOMM70;IDH3A;ATP6V1E1;COX15;PHB2;DLD;GLUD1;OGDH;MRPS11;TIMM9;NDUFB2;SUCLG1;TIMM8B;UQCRC1;NDUFAB1;IDH3G;GRPEL1;ATP5PF;UQCRC2;NDUFA9;AIFM1;DLST;NDUFV2;NDUFA1;SLC25A4;COX6A1;NDUFA3;HTRA2;FXN;GPI;NDUFB7;NNT;ECI1;ATP5MC2,age_changes_cDC1_02202026
Apoptosis,0.8362384089547923,-0.30311941129925174,-0.9989858679624712,GSN;CCND1;CASP2;ISG20;SOD2;DAP3;SQSTM1;NEDD9;PLCB2;BAX;PEA15;SLC20A1;TNFSF10;ADD1;IGF2R;IFNGR1;RHOT2;CFLAR;PTK2;HSPB1;DFFA;DDIT3;BCL2L11;SPTAN1;ROCK1;PPT1;CASP6;SATB1;CD38;TIMP2;PSEN1;BIRC3;DNM1L;IER3;IFITM3;RARA;KRT18;XIAP;BCAP31;SC5D;DAP;MADD;CASP8,age_changes_cDC1_02202026
Angiogenesis,0.8626943005181348,0.2764228873198218,0.9337669317401435,S100A4;TIMP1;LRPAP1,age_changes_cDC1_02202026
TGF-beta Signaling,0.9331320953550977,-0.2986230337369372,-0.8836841728118376,TGFB1;NCOR2;ARID4B;CDK9;PPP1CA;SLC20A1;BMPR2,age_changes_cDC1_02202026
UV Response Dn,0.9470982516768435,-0.27785057740287483,-0.8890486302388523,SPOP;YTHDC1;DLG1;MYC;PTEN;TGFBR2;NIPBL;MAPK14;NFKB1;RASA2;WDR37;MIOS;PIK3CD;AGGF1;MGLL;SYNE1;NOTCH2;CELF2;DBP;SRI;ADD3;ADORA2B;PEX14;ATXN1;PHF3;ID1;GCNT1;PRKAR2B;MAP2K5;MTA1,age_changes_cDC1_02202026
Spermatogenesis,0.9515527009630806,-0.30936194509801695,-0.9494807475133035,VDAC3;PSMG1;PHKG2;MLLT10;ACRBP;NF2;BRAF;SPATA6;LPIN1;RAD17;STAM2;RFC4;PGS1;STRBP;IP6K1;AGFG1;ZC3H14,age_changes_cDC1_02202026
Bile Acid Metabolism,0.9567165571506805,-0.3096779648624064,-0.9571746837143301,CAT;IDH1;PRDX5;HSD17B4;FADS1;ACSL1;PEX26;GNPAT;ABCA5;PNPLA8;SLC27A5;EFHC1;ATXN1;GSTK1;LIPE;LCK;PEX6;FADS2;PEX19;ISOC1;PXMP2;ABCD3;PEX16;CROT;GCLM;PAOX;SLC23A2;HACL1;ACSL5;BCAR3;SLC22A18;PIPOX,age_changes_cDC1_02202026
Cholesterol Homeostasis,0.9569465957148987,-0.2270737756343867,-0.7181696271881185,NSDHL;STARD4;STX5;ATXN2;ACAT2;S100A11;GNAI1;ACTG1;FABP5;HMGCR;SC5D;SCD;FBXO6;PLSCR1;CHKA;EBP;FDFT1;PNRC1;FASN;ANXA5,age_changes_cDC1_02202026
Xenobiotic Metabolism,0.965418192224743,-0.27229893863974897,-0.8930493410503608,POR;SLC1A5;CAT;IDH1;MT2A;TNFRSF1A;NMT1;ATP2A2;SLC6A6;PSMB10;CYB5A;SLC46A3;ADH5;ETFDH;ALAS1;GSTO1;IRF8;DDAH2;SSR3;BLVRB;KYNU;BPHL;MCCC2;CASP6;ARPP19;BCAT1;TMBIM6;DHRS7;NFS1;PINK1;FAH;SAR1B;GSTM4;ACOX1;GCLC,age_changes_cDC1_02202026
Pperoxisome,0.9663745798189167,-0.28462618619879476,-0.9040237861145609,DHRS3;CAT;SOD2;IDH1;PRDX5;HSD17B4;PRDX1;FADS1;SIAH1;ACSL1;CNBP;CDK7;YWHAH;ERCC3;ERCC1;GNPAT;ACSL4;CTPS1;ECI2;SLC25A4;PEX14;ACOX1;SLC25A19;CRAT;PEX11B;ATXN1;GSTK1,age_changes_cDC1_02202026
Estrogen Response Late,0.9693521406001528,-0.19872754323576336,-0.6486942367114256,XBP1;CCND1;ST14;PTPN6;ISG20;NCOR2;ETFB;AMFR;ALDH3A2;RAB31;SIAH2;BLVRB;GALE;BATF;ITPK1;CKB;HOMER2;TST;FABP5;METTL3,age_changes_cDC1_02202026
Hypoxia,0.973513558166911,-0.22041544097844917,-0.7263315860331996,WSB1;PLAC8;HEXA;CCNG2;ISG20;NAGK;ATP7A;P4HA1;MAFF;MT2A;SLC6A6;PRDX5;ILVBL;GYS1;PIM1;UGP2;LXN;TES;DDIT3;SIAH2;PAM;HK1;B3GALT6;CASP6,age_changes_cDC1_02202026
Inflammatory Response,0.9907071374616448,-0.2756541593206705,-0.9059151225230255,AHR;SCARF1;RHOG;SLC31A2;ICOSLG;IFNAR1;IRF7;PTPRE;TNFSF10;CD40;ATP2A2;LY6E;MYC;TLR3;TNFRSF1B;TLR1;GNAI3;CALCRL;BST2;ADRM1;NFKB1;IL18R1;IFNGR2;SELL;NMI,age_changes_cDC1_02202026
KRAS Signaling Up,0.9920661946118899,-0.22866476343333944,-0.7322066501380136,WDR33;GUCY1A1;CD37;RBM4;PRELID3B;CLEC4A;ADAM17;TNFRSF1B;ATG10;MAP4K1;CSF2RA;IRF8;PSMB8;IL10RA;SATB1;FBXO4;BIRC3;MMD;TOR1AIP2;ERO1A;CBL;EVI5;FUCA1;GNG11;ETS1;ID2;PECAM1;ADAM8,age_changes_cDC1_02202026
Estrogen Response Early,0.9921510784250853,-0.2566662293753031,-0.8398532329012158,XBP1;CCND1;SYNGR1;DHRS3;NCOR2;AMFR;UGCG;CBFA2T3;MYC;NADSYN1;UNC119;GAB2;RAB31;SIAH2;BLVRB;INPP5F;MED13L;ITPK1;RRP12;AKAP1;ELF1;ADD3;ISG20L2;RARA;KRT18;MICB;KDM4B;SLC1A4;SLC39A6;FDFT1;FASN;SH3BP5,age_changes_cDC1_02202026
p53 Pathway,1.0,-0.22281398040069716,-0.7431932031446868,TGFB1;PCNA;ST14;STOM;EI24;IER5;BAX;BLCAP;KIF13B;PTPRE;CD81;POM121;TRIAP1;TP53;WRAP73;RAD51C;MXD4;BAK1;COQ8A;DGKA;TRAFD1;DDIT3;VAMP8;RNF19B;TSPYL2;PITPNC1,age_changes_cDC1_02202026
Androgen Response,1.0,-0.28662354517541155,-0.9177051932578525,CCND1;NCOA4;TNFAIP8;GUCY1A1;VAPA;XRCC5;FADS1;UBE2I;SPCS3;GNAI3;TMEM50A;CDK6;ZBTB10;ADRM1;SRF;PA2G4;RRP12;HOMER2;HERC3;HMGCR,age_changes_cDC1_02202026
TNF-alpha Signaling via NF-kB,1.0,0.2854359459738096,1.0,PTGER4;SLC2A3;AREG;MAP3K8;NAMPT;PLK2;SOCS3;RIPK2;NR4A2;CD69;MCL1;KLF4;DUSP1;ATF3;REL;PPP1R15A;IL1B;CDKN1A;DUSP4;ZFP36;DUSP2;CD83;BCL3;ATP2B1;B4GALT1;BTG2;IL6ST;NR4A3;BIRC2;MAP2K3;TNFAIP3;RELA;PLAUR;KLF6;FOSL2;CCNL1,age_changes_cDC1_02202026
heme Metabolism,1.0,-0.27638495089575194,-0.9101496377162853,UBAC1;NCOA4;CCDC28A;CAT;MGST3;TFRC;LAMP2;VEZF1;DAAM1;BSG;MARK3;ADD1;NARF;BLVRA;ARL2BP;SLC10A3;FBXO34;KHNYN;EZH1;SLC25A37;BLVRB;FBXO9;CLCN3;CIR1;LMO2;UCP2;SDCBP;RBM5;CTSB;CDC27;GDE1;DCAF11;SIDT2;RBM38;HTRA2;MKRN1;GCLC;NNT;PICALM;EPB41;XPO7;MBOAT2,age_changes_cDC1_02202026
Myogenesis,1.0,-0.2564376121881856,-0.8150899248330478,GSN;TGFB1;PICK1;PRNP;EIF4A2;ACSL1;MEF2C;CHRNB1;LSP1;SPTAN1;CKB;CFD;RYR1;MYLK;GABARAPL2;MYO1C;LPIN1;AGL;SCD;TSC2;GAA;CRAT;PDLIM7;APP;SH2B1,age_changes_cDC1_02202026
KRAS Signaling Dn,1.0,-0.25562532947760597,-0.756906375221627,LFNG;KCNMB1;PTPRJ;MTHFR;SPHK2;COQ8A,age_changes_cDC1_02202026
Epithelial Mesenchymal Transition,1.0,-0.25753845426471383,-0.7958694965156295,ANPEP;TGFB1;GLIPR1;BASP1;CAPG;TPM1;FBLN2;P3H1;SERPINH1;ITGA5;CD59;MYLK;NOTCH2;MCM7;CALU,age_changes_cDC1_02202026
Coagulation,0.0,0.3841018559682447,2.1697132031573685,SERPINA1;C1QA;CD9;TIMP1;THBD;LTA4H;LRP1;CSRP1;DUSP6;CTSO,age_changes_cDC2_02202026
Angiogenesis,0.0,0.6429769620657864,2.220628555640642,VCAN;TIMP1;THBD;S100A4;LRPAP1,age_changes_cDC2_02202026
Reactive Oxygen Species Pathway,0.0,0.4052520840466006,1.8792946458937654,PRDX2;CDKN2D;MGST1;GPX4;GPX3;G6PD;MSRA;PRDX6;PRNP;ATOX1;PFKP;LSP1;HHEX;TXN;ERCC2,age_changes_cDC2_02202026
Hypoxia,0.0,0.2789486223801417,1.9093641442297176,MT2A;DDIT4;PIM1;IRS2;CHST2;ALDOA;GPI;HMOX1;TNFAIP3;MT1E;SLC2A3;MIF;MYH9;CAVIN3;S100A4;TPI1;PFKP;SLC6A6;PFKL;BNIP3L;ADORA2B;SCARB1;PFKFB3;CDKN1A;FBP1;GRHPR;NEDD4L;DTNA;FOS;PLAUR;GAPDH,age_changes_cDC2_02202026
Complement,0.018064516129032256,0.2956649949896556,1.6571179843601622,FCN1;SERPINA1;S100A12;C1QA;S100A9;PIM1;TIMP1;LTA4H;CCL5;LRP1;TNFAIP3;CSRP1;WAS;DUSP6;CTSO;ITGAM;C1QC;PLA2G7;LGALS3;ATOX1;CALM3;CTSL;PLSCR1;L3MBTL4;CTSH;GRB2;CASP4;GNGT2;CD36;SERPING1,age_changes_cDC2_02202026
Wnt-beta Catenin Signaling,0.019135234590616376,-0.5564560475091785,-1.6513847048017631,MYC;TP53;MAML1;TCF7;NCOR2;HDAC2;DVL2;RBPJ;HDAC5;NOTCH4;PPARD;LEF1;AXIN1;CSNK1E;KAT2A;NUMB,age_changes_cDC2_02202026
IL-6/JAK/STAT3 Signaling,0.023655913978494626,0.31870406033349863,1.5997834344438322,CD14;MAP3K8;PIM1;IL1R2;CD9;HMOX1;STAT1;IL1R1;IL12RB1;SOCS3;EBI3;STAT3;ACVR1B;GRB2;IFNGR2;CXCL3;CD36;IL17RA;CD44;IL15RA;TNFRSF1B,age_changes_cDC2_02202026
Inflammatory Response,0.05898617511520737,0.23908110543133818,1.4595460797504554,CD14;FPR1;MARCO;RNF144B;CHST2;HIF1A;TIMP1;CCL5;RIPK2;ADGRE1;IL18;PTGER2;IL1R1;ICOSLG;EBI3;P2RY2;ADORA2B;ACVR1B;CDKN1A;EMP3;SRI;ADRM1;IFNGR2;C5AR1;PLAUR;IL10RA;CYBB;IFITM1;IL15RA;TNFRSF1B;NFKBIA;LDLR;CSF3R;SCN1B;ABCA1,age_changes_cDC2_02202026
Apoptosis,0.06451612903225806,0.2351459888722353,1.4236415748077689,CD14;TIMP1;DPYD;HMOX1;MGMT;HSPB1;GPX4;GPX3;IL18;MCL1;TSPO;LGALS3;BCL2L1;EMP1;HMGB2;BNIP3L;PMAIP1;CDKN1A;IFITM3;SAT1;CASP4;CTNNB1;PSEN2;TXNIP;CD44;CDC25B;EGR3,age_changes_cDC2_02202026
Estrogen Response Late,0.14480286738351253,0.2782326324937582,1.2976204952113253,SERPINA1;S100A9;ALDH3B1;CD9;AREG;FKBP4;RAB31;SCARB1;COX6C;SGK1;DCXR;SLC2A8;OLFM1;BLVRB;TOB1;SLC16A1;FOS;ELOVL5;ITPK1;CD44;SLC22A5;MYOF;EGR3;TST;FKBP5;MEST;RBBP8;HPRT1;ADD3;SLC1A4;ALDH3A2;RNASEH2A;NAB2;CHPT1,age_changes_cDC2_02202026
Fatty Acid Metabolism,0.1870967741935484,0.21318864137784765,1.2271895814707987,SUCLG2;ALDOA;HSD17B11;GSTZ1;G0S2;MIF;BLVRA;UBE2L6;IDH3B;PRDX6;PTS;ACOT8;PSME1;ACSL1;DLD;GRHPR;SDHA;ACOT2;CD36;D2HGDH;ELOVL5;ACO2;SLC22A5;HADHB;ALDH9A1;AUH;MDH2;VNN1;IDH3G;ACADVL;ALDH3A2;ADSL;DECR1;UROD;SMS,age_changes_cDC2_02202026
Glycolysis,0.3645161290322581,0.19510941145361815,1.0801240626795785,DDIT4;IRS2;CHST2;VCAN;ALDOA;G6PD;LHPP;MIF;PKM;FKBP4;TPI1;ECD;PFKP;ADORA2B;PGAM1;QSOX1;PGLS;DLD;AKR1A1;TXN;PYGL,age_changes_cDC2_02202026
Adipogenesis,0.38709677419354843,0.2297307406263991,1.0881082090328653,CDKN2C;ALDOA;SULT1A1;RNF11;UQCRC1;GPX4;GPX3;COX8A;SLC5A6;PIM3;AIFM1;STOM;PEMT;CMPK1;UQCR11;TKT;PFKL;SCARB1;PFKFB3;ATL2;GPAT4;DLD;TOB1;CAVIN2;CD36;ACLY;DNAJB9;ACO2;COX6A1;TST;COX7B;APLP2;MDH2;UQCRQ;SLC19A1;ABCA1;NABP1;BCKDHA;IDH3G;NDUFS3;CS;ATP1B3;DECR1;SQOR;TALDO1,age_changes_cDC2_02202026
Myc Targets V2,0.3904323827046918,-0.43477847479186565,-1.3719438372391894,PPAN;MYC;NOP56;WDR43;MAP3K6;MCM5;IPO4;DCTPP1;LAS1L;MRTO4;GRWD1;NOC4L;NOP16;DDX18;CDK4;SRM;HSPE1;TBRG4,age_changes_cDC2_02202026
Oxidative Phosphorylation,0.4952853598014888,0.23134224585908628,1.0,GPI;UQCRFS1;TCIRG1;UQCRC1;GPX4;OXA1L;COX8A;IDH3B;AIFM1;HADHA;COX5B;ATP5PB;UQCRH;ATP5F1D;NQO2;UQCR11;COX4I1;ATP6V0C;ATP5MG;COX6C;ATP5PD;DLD;SDHA;NDUFS8;COX6B1;NDUFA4;COX5A;NDUFA1;ATP5MC1;VDAC1;ATP6AP1;ISCA1;LDHB;NDUFA2;ACO2;HADHB;COX6A1;ATP5MC2;COX7A2;COX7B;MPC1;NDUFS7;COX10;MDH2;UQCRQ;ATP5F1A;NDUFS6;BCKDHA;IDH3G;ACADVL;BAX;MRPS12;COX7C;NDUFS3;MRPS15;CS;DECR1;SURF1;CYB5R3;GLUD1;GOT2;LDHA;ABCB7;MRPL34;ETFB;NDUFS4;PDK4;ALDH6A1;NDUFB2;HSPA9;MTRF1;NDUFA3;RHOT1;ATP5F1E,age_changes_cDC2_02202026
E2F Targets,0.600429316160687,-0.3595394991901437,-1.2296442583689757,STMN1;SRSF2;MYC;HNRNPD;TP53;NOP56;RANBP1;UBE2S;NME1;NUP107;GSPT1;PCNA;RFC3;CKS2;MSH2;PAN2;RAN;ASF1A;MAD2L1;CTCF;RBBP7;MCM5;BRMS1L;EED;DCTPP1;TFRC;POLD3;NUP153;SMC6;BARD1;RAD1;MCM6;NUDT21;RPA3;MRE11;NAP1L1;BIRC5;MCM2;CDK4;MMS22L;STAG1;POLD2;HELLS;TBRG4;ING3;SNRPB;PRIM2;TRA2B;BRCA1;CSE1L;MYBL2;UNG;DCK;CBX5;RFC2;LYAR;DDX39A;SUV39H1;CCP110;GINS4;ORC6;SMC4;CTPS1;KPNA2;RAD50;IPO7;DONSON;ATAD2,age_changes_cDC2_02202026
PI3K/AKT/mTOR  Signaling,0.610855565777369,-0.39760794137554295,-1.2962682948492972,IL2RG;MAPK9;SLA;HRAS;MAPK1;TIAM1;DDIT3;AKT1;UBE2N;ATF1;PLA2G12A;TNFRSF1A;CAB39;MAP2K6;CAB39L;CSNK2B;PRKCB;RPS6KA3;PLCB1;TBK1;TRAF2;RPTOR;ACACA;PAK4;CDK4;CAMK4;THEM4;NFKBIB,age_changes_cDC2_02202026
Notch Signaling,0.6296964121435142,-0.4193683190877656,-1.1679098099460437,LFNG;ST3GAL6;HES1;RBX1;PPARD;KAT2A;TCF7L2;MAML2;ARRB1;SAP30,age_changes_cDC2_02202026
IL-2/STAT5 Signaling,0.6716957988347133,-0.34385737732003435,-1.1730295701134816,SCN9A;IRF8;LTB;MYC;XBP1;ST3GAL4;GADD45B;IL3RA;CD81;CTSZ;MAPKAPK2;AGER;BATF3;RABGAP1L;CCND3;TIAM1;CD48;CD79B;ODC1;LRRC8C;CA2;PNP;RRAGD;IL18R1;RHOH;SNX9;BHLHE40;ALCAM;DCPS;SOCS1;PLAGL1;BMPR2;IGF1R;SNX14;ADAM19;NDRG1;LCLAT1;IL4R;PDCD2L;CISH;TNFRSF8;CD83;TLR7;CAPN3;UMPS;GUCY1B1,age_changes_cDC2_02202026
Interferon Alpha Response,0.7137442502299908,-0.3724303551250465,-1.2306222283499657,IFI30;IRF9;USP18;IFIT2;IFI27;SAMD9;CMPK2;CNP;TMEM140;HERC6;PARP14;IFI35;IFI44L;IRF7;SP110;ISG15;TENT5A;LPAR6;OAS1;DDX60;MX1;IL4R;TRIM14;IFIT3;EPSTI1;EIF2AK2;CASP8;RSAD2;TRIM25;TRIM5;ISG20;IRF2;DHX58;IFIH1;NMI;HELZ2;OGFR;CCRL2;NCOA7;CD47;SLC25A28;TAP1;HLA-C;OASL;MVB12A;IL7,age_changes_cDC2_02202026
G2-M Checkpoint,0.7205151793928243,-0.3459340933180605,-1.178840907974642,RBM14;PURA;STMN1;SRSF2;MYC;HNRNPD;E2F4;MARCKS;MAPK14;UPF1;UBE2S;GSPT1;ODC1;CKS2;NSD2;ARID4A;CASP8AP2;SLC7A1;CDC27;DR1;MAD2L1;CTCF;MCM5;HIRA;RPS6KA5;E2F3;AMD1;CBX1;BARD1;PRMT5;MCM6;BIRC5;MCM2;CDK4;STAG1;NUSAP1;E2F2;RBL1;PRIM2;LIG3;TGFB1;KPNB1;TRA2B;GINS2;MYBL2;NUP50;KIF5B;FOXN3;TNPO2;SLC7A5;PAFAH1B1;SFPQ;DDX39A;ATF5;SUV39H1;CUL3;ORC6;SMC4;YTHDC1;PRPF4B;KPNA2;SMARCC1,age_changes_cDC2_02202026
TGF-beta Signaling,0.7433971732039808,-0.3718537633177486,-1.1350979642226429,ID3;ARID4B;CDK9;NCOR2;FNTA;SMURF1;PMEPA1;SMURF2;CDH1;BMPR2;XIAP;SLC20A1;SPTBN1;SMAD7;BCAR3;TGFB1;TRIM33,age_changes_cDC2_02202026
Androgen Response,0.7583256669733212,-0.3304697407235522,-1.0774139296499916,SRF;GUCY1A1;STK39;CCND3;AKT1;PDLIM5;SLC38A2;TSC22D1;HMGCR;LMAN1;PMEPA1;TPD52;ELK4;TNFAIP8;RPS6KA3;MYL12A;NDRG1;TMEM50A;SCD;SRP19;APPBP2,age_changes_cDC2_02202026
Protein Secretion,0.7586629868138609,-0.3410437237243686,-1.1199929418271808,BET1;RAB22A;MAPK1;GOSR2;TSG101;RER1;GNAS;ATP6V1H;STX7;ARFGEF2;SNX2;ARFGEF1;LMAN1;TPD52;CLN5;VAMP4;CLCN3;YKT6;YIPF6;RPS6KA3;OCRL;USO1,age_changes_cDC2_02202026
UV Response Dn,0.7998160073597056,-0.37707512661329917,-1.2422291475618294,MYC;FZD2;DBP;MAPK14;TOGARAM1;PDLIM5;NFKB1;MRPS31;SPOP;ATP2B1;SLC7A1;BHLHE40;ABCC1;NR3C1;FYN;BCKDHB;DAB2;CDK13;IGF1R;MTA1;SFMBT1;PRDM2;CITED2;DYRK1A;SMAD7;ACVR2A;PHF3,age_changes_cDC2_02202026
Pancreas Beta Cells,0.8032592981995005,-0.4799934249158412,-1.1815812827099987,ELP4;SRP9;DPP4;LMO2,age_changes_cDC2_02202026
Unfolded Protein Response,0.8068690585709904,-0.32485214992428824,-1.0778520253672037,EIF4A1;XBP1;NFYB;PAIP1;NOP56;CNOT6;EIF4A2;GOSR2;TSPYL2;MTREX;EIF4A3;IFIT1;DNAJA4;ERN1;TTC37;FUS;TATDN2;WIPI1;DDX10;EDEM1;PARN;CNOT2;ZBTB17;SHC1;SLC30A5;PREB;IMP3;LSM1;KHSRP;KIF5B;DCP2;SLC7A5;CNOT4;NFYA;CXXC1;EXOSC9,age_changes_cDC2_02202026
Hedgehog Signaling,0.8202764976958525,0.21153279199612424,0.8048015606042025,TLE3;MYH9;ETS2,age_changes_cDC2_02202026
Pperoxisome,0.84557760546721,-0.33485814557165805,-1.0812617164098595,CTBP1;HRAS;SLC25A19;YWHAH;MLYCD;SLC35B2;CLN8;PEX6;MSH2;ISOC1;HMGCL;FDPS;RETSAT;IDH2;IDH1;PEX2;ABCB4;SIAH1;CLN6;ECI2;ACAA1;RDH11;CDK7;DHCR24,age_changes_cDC2_02202026
KRAS Signaling Dn,0.9041681409666691,-0.3388597992487949,-1.0824137907184754,LFNG;TCL1A;RYR1;NR6A1;MAST3;IFI44L;PTPRJ;RIBC2;BARD1;SNN;MX1;KCNMB1;ASB7;ENTPD7;RSAD2;YPEL1;PDK2;VPS50;GP1BA;SPHK2;SKIL;GPRC5C;GAMT;PDE6B;CPEB3;GTF3C5;C5;MFSD6;STAG3;CAMK1D;MEFV;ZC2HC1C;CLSTN3;PLAG1;PRKN;CACNA1F;CCDC106;TENT5C;MSH5,age_changes_cDC2_02202026
Myc Targets V1,0.949770009199632,-0.2884140471059838,-0.9902538514624202,EIF4A1;SRSF2;MYC;HNRNPD;NOP56;RANBP1;PSMA1;NME1;PSMC6;GSPT1;TRIM28;EIF3J;PCNA;ODC1;PSMA2;TXNL4A;RAN;MAD2L1;MCM5;HDAC2;TARDBP;SSB;IFRD1;SNRPB2;PSMA4;HDGF;MCM6;EIF3B;NAP1L1;NOP16;DDX18;MCM2;CDK4;SRM;RPS10;POLD2;ERH;HSPE1;GLO1;VBP1;SRSF7;KPNB1;SNRPG;PSMD3;TRA2B;COPS5;PSMC4;TOMM70;YWHAE;TYMS;RUVBL2;HSP90AB1;EIF2S2;SRSF3;CTPS1;HNRNPA2B1;KPNA2;SMARCC1,age_changes_cDC2_02202026
Spermatogenesis,0.970131861392211,-0.20239443305345856,-0.645523953708964,POMC;STRBP;RPL39L;CSNK2A2;GMCL1;CCT6B;CAMK4;AGFG1;IFT88;PGS1;CHFR;TSN;PIAS2;ARL4A;RFC4;BRAF,age_changes_cDC2_02202026
DNA Repair,0.9735341112671282,-0.2930544425578757,-0.996339783241548,NELFB;TP53;NME1;TSG101;EIF1B;PCNA;COX17;PNP;ALYREF;SRSF6;CMPK2;RFC3;REV3L;UPF3B;TAF12;POLD3;ERCC4;TAF1C;RBX1;TAF10;GTF2H5;POLR2K;GTF2A2;ZNRD1;BOLA2;POM121;FEN1;NUDT21;RPA3;SNAPC5;GTF2B;NUDT9;SNAPC4;ZWINT,age_changes_cDC2_02202026
Apical Junction,0.9773478775134709,-0.20575309058443375,-0.6916390579257862,TMEM8B;HRAS;MAPK14;YWHAH;ICAM4;LIMA1;PBX2;JUP;ACTG1;RRAS;GNAI2;RASA1;CLDN15;CDH1;MVD;LDLRAP1;INPPL1;SHC1;PIK3CB;TGFBI,age_changes_cDC2_02202026
Myogenesis,0.9798758049678014,-0.23769493030926925,-0.7915947110109935,RYR1;GADD45B;BIN1;TPM2;EIF4A2;GABARAPL2;TNNI2;MYLPF;ABLIM1;BHLHE40;ITGB5;PPFIA4;FDPS;HDAC5;IFRD1;SVIL,age_changes_cDC2_02202026
Allograft Rejection,0.9813518047513394,-0.2987302556372687,-1.0189072479290617,CD79A;IRF8;TAP2;LTB;IFNAR2;IL2RG;IL1B;LY75;CCND3;NME1;AKT1;UBE2N;EIF3J;CXCR3;ETS1;HLA-DOB;SIT1;IKBKB;CCR5;CCR1;GZMB;DEGS1;TPD52;TLR3;HLA-DMB;IRF7;CD3G;SOCS1;CD3D;PRKCB;TLR1;EIF3A,age_changes_cDC2_02202026
