Term,fdr,es,nes,lead_genes,subset
Hypoxia,0.044942478587338394,0.39125383658396756,1.512509384042967,S100A4;ANXA2;GAPDH;RORA;ENO2;IDS;TPI1;TPD52;DDIT4;KLF6;P4HA1;PAM;BHLHE40;TPST2;SLC6A6;WSB1;FAM162A;MYH9;XPNPEP1;UGP2;PGM1;GPI;CITED2;CDKN1B;PLAUR;MT1E;ALDOA;CDKN1A;PFKP;MIF,age_changes_Tregs_naive_02062026
IL-6/JAK/STAT3 Signaling,0.04552917403384693,0.4352401573528664,1.5016977628260433,FAS;PIK3R5;IL15RA;CD44;MAP3K8;CSF1;MYD88;CD14;IL7;IL17RA;TNF;IL12RB1;CSF2RB;IL10RB;TNFRSF1B;STAT1,age_changes_Tregs_naive_02062026
Fatty Acid Metabolism,0.0656925797112713,0.3772588343956691,1.459778761972605,LGALS1;S100A10;PCBD1;ENO2;BLVRA;YWHAH;PRDX6;ELOVL5;ERP29;SERINC1;ACSL5;ODC1;SUCLG2;MDH2;ALDH3A2;METAP1;LTC4S;ACSL4;ALDOA;MCEE;HPGD;PSME1;MIF;SDHA;RAP1GDS1;HCCS;CRAT;UROS;FASN;CPT2;ACOX1;NCAPH2;GRHPR,age_changes_Tregs_naive_02062026
Notch Signaling,0.07736151136727505,-0.43133085747346633,-1.3288436360722924,LFNG;HES1;NOTCH1;MAML2;RBX1,age_changes_Tregs_naive_02062026
mTORC1 Signaling,0.08140439504925485,0.352693197306032,1.4240256431798657,SLA;GAPDH;TPI1;SLC1A5;HPRT1;ELOVL5;TBK1;PRDX1;DDIT4;CTSC;SQSTM1;P4HA1;BHLHE40;CANX;EDEM1;TCEA1;FDXR;DAPP1;RPN1;SLC6A6;CCNG1;MAP2K3;ARPC5L;SLC7A5;PGM1;GGA2;GPI;SYTL2;SLC9A3R1;ALDOA;HSP90B1;CDKN1A;SKAP2;GMPS;FGL2;ASNS;HSPA4;TXNRD1;USO1;SLC1A4;ERO1A;PSAT1;SSR1;PFKL;ACTR2;NUP205;ACACA;M6PR;HSPA5;INSIG1;BUB1;MTHFD2;ETF1;HSPA9;UBE2D3,age_changes_Tregs_naive_02062026
Allograft Rejection,0.08706744127304876,0.36109614956594865,1.4241814381915137,FLNA;SRGN;FAS;HLA-DRA;CTSS;HLA-DQA1;GPR65;TIMP1;NCF4;HLA-DMA;STAT4;CXCR3;CCL5;CD2;CD74;CSF1;HCLS1;TAPBP;TPD52;MAP4K1;CDKN2A;DEGS1;IL2RB;CD40;ST8SIA4;IL7;TAP1;JAK2;MTIF2;GCNT1;TNF;IL12RB1;STAT1;EIF3A;HLA-DMB;WAS;CAPG;ITK;ZAP70;IFNGR1;ICAM1;MAP3K7,age_changes_Tregs_naive_02062026
Myogenesis,0.09318009598383431,0.3712734350031322,1.3875901695111181,ITGB1;PRNP;FXYD1;TPM3;LSP1;SYNGR2;BHLHE40;MYH9;SPTAN1;RB1;SORBS3;MYO1C;AGL;ADAM12;FHL1;CDKN1A;PTP4A3;SH2B1;GAA;DMPK;CRAT;GSN;ATP6AP1;TNNC2;CD36;BAG1;CHRNA1;CLU,age_changes_Tregs_naive_02062026
Interferon Alpha Response,0.09329450395970461,0.3780934309427853,1.3937150472423998,CASP1;CASP8;MOV10;PSMB9;CD74;CSF1;ADAR;TRIM26;LPAR6;LY6E;TXNIP;IL7;TAP1;BST2;PSME2;PSME1;OAS1;TRIM21;TMEM140,age_changes_Tregs_naive_02062026
p53 Pathway,0.09461669613538773,0.35464557462503754,1.3993580303390205,S100A4;CASP1;S100A10;RPS27L;FAS;DDB2;CD82;SAT1;ISCU;PMM1;DDIT4;CGRRF1;HINT1;CDKN2A;PVT1;STOM;AEN;FDXR;RCHY1;MDM2;CCNG1;FAM162A;TXNIP;TAP1;RB1;RALGDS;POLH;CDKN1A;SLC3A2;BAX;ZBTB16;DNTTIP2;SEC61A1;ZNF365;DRAM1;DCXR;TOB1;GLS2;PIDD1;TRAFD1;XPC;PRKAB1;F2R;VWA5A;ATF3;SERTAD3;BAIAP2;RHBDF2;EPS8L2;PLXNB2;ANKRA2;BLCAP;WWP1,age_changes_Tregs_naive_02062026
TNF-alpha Signaling via NF-kB,0.10371305885324576,0.3384475128957606,1.3546080436111452,PHLDA1;GPR183;SAT1;IL15RA;ZC3H12A;TNFRSF9;CCL5;CD44;MAP3K8;CSF1;BTG3;TNIP1;CFLAR;KLF6;ATP2B1;DUSP4;SQSTM1;BHLHE40;EHD1;SLC16A6;TRAF1;TANK;MAP2K3;TAP1;PANX1;CEBPD;STAT5A;TNF;PLEK;PLAUR;CDKN1A;SERPINB8;TRIB1;PHLDA2;PDLIM5;MCL1;RELA;ICAM1;DRAM1;MSC,age_changes_Tregs_naive_02062026
Androgen Response,0.10379814147644939,0.3824001600866691,1.3674814008244311,ARID5B;MAF;SAT1;IQGAP2;INPP4B;ELOVL5;TPD52;UBE2J1;TMEM50A;FKBP5;PLPP1;ANKH;HPGD;CDC14B;PDLIM5;ABCC4;CENPN;ABHD2;HERC3;ADRM1;SEC24D,age_changes_Tregs_naive_02062026
Bile Acid Metabolism,0.10868653700429401,0.3821470056303641,1.3548601878333486,GSTK1;OPTN;PEX16;PEX26;FDXR;GNPAT;NPC1;ACSL5;SOD1;NR3C2;ABCA2;ATXN1;SCP2,age_changes_Tregs_naive_02062026
Cholesterol Homeostasis,0.11254488946484069,0.37927434499078483,1.333130387276566,LGALS3;ANXA5;S100A11;ALCAM;PMVK;FDFT1;ABCA2;PLAUR;CPEB2;LSS;FASN;FABP5;TP53INP1;ALDOC;CLU;ATF3;ETHE1;LDLR;MVD;MVK;GUSB;PCYT2,age_changes_Tregs_naive_02062026
Mitotic Spindle,0.11524948908126477,0.3357513163333978,1.3351980663366971,EZR;FLNA;ARHGAP5;ARHGDIA;TBCD;RHOT2;ACTN4;VCL;MAP3K11;NDC80;PCGF5;PRC1;MYH9;SPTAN1;MAPRE1;MAP1S;ARHGAP10;KATNB1;TIAM1;KIF3B;NUMA1;CLIP1;KIF5B;RACGAP1;KNTC1;PXN;ABR;KIF20B;PDLIM5;BRCA2;DYNC1H1;CNTROB;CENPE;STAU1;KIF22;ARHGAP27;GSN;ARFIP2;CAPZB;PREX1;ARHGAP4;CDC27;TUBGCP5;ALMS1;CENPF;BUB1;LMNB1;PLEKHG2;ARHGEF12;PPP4R2;INCENP;NEDD9;RHOF;RASA1;CEP72;TSC1;TPX2;CENPJ;ARAP3;SUN2;HOOK3;HDAC6;TOP2A,age_changes_Tregs_naive_02062026
heme Metabolism,0.13809042687547363,0.3323503576516921,1.3017360947208527,OPTN;BLVRA;LRP10;KAT2B;TENT5C;ADIPOR1;PRDX2;AQP3;TCEA1;RIOK3;TMEM9B;BSG;HTATIP2;MFHAS1;MAP2K3;NEK7;CIR1;SLC10A3;CAST;DMTN;MGST3;ARL2BP;DCAF11;GMPS;CTSB;GDE1;ASNS;LAMP2;TRAK2;MINPP1;UROS;NFE2L1;RCL1;DCUN1D1;FBXO7;CDC27;ACP5;RNF19A;FN3K;ARHGEF12;FOXJ2;NR3C1;HTRA2;ADD1;KHNYN;AGPAT4;ENDOD1;BTG2;RAD23A;PPP2R5B;SLC11A2;E2F2;HAGH;NFE2,age_changes_Tregs_naive_02062026
UV Response Dn,0.1496680980045466,0.3480882150691873,1.2854747916276956,ANXA2;SFMBT1;BMPR1A;ANXA4;ATP2B4;SRI;INPP4B;ATP2B1;BHLHE40;PIAS3;NEK7;GCNT1;KALRN;CITED2;CDKN1B;NR1D2;TGFBR3;MT1E;ATXN1;RUNX1,age_changes_Tregs_naive_02062026
Apical Junction,0.18316396914527755,0.32840002405662855,1.2554027789316649,ITGB1;CD99;CTNNA1;ZYX;YWHAH;ACTN4;VCL;TRAF1;VCAN;MYH9;ICAM2;SORBS3;CNN2;ADAM15;SKAP2;GTF2F1;SYMPK;CRAT;ICAM1;ARHGEF6;SHC1;EXOC4;ITGA3;THBS3;NF2;INSIG1;IKBKG;PIK3CB;BAIAP2;RHOF;SYK;RASA1;TSC1;PIK3R3;MPP5,age_changes_Tregs_naive_02062026
Estrogen Response Late,0.23060256518200445,0.31567592883378315,1.2160324319172022,TJP3;ATP2B4;CD44;HPRT1;BTG3;ELOVL5;CHPT1;LSR;S100A9;BATF;DYNLT3;SLC7A5;FDFT1;JAK2;ALDH3A2;SNX10;FKBP5;SLC9A3R1;CISH;TIAM1;ARL3;METTL3;ABHD2;DCXR;SLC1A4;TOB1;FABP5;RNASEH2A;MICB,age_changes_Tregs_naive_02062026
Unfolded Protein Response,0.24373579186663302,0.32045848522115866,1.2022155365626352,HERPUD1;PDIA6;YWHAZ;DDIT4;NABP1;EEF2;EDEM1;EXOC2;SLC7A5;XPOT;DCP1A;HSP90B1;KIF5B;DCTN1;SLC30A5;EIF4EBP1;EXOSC9;ASNS;ERN1;BAG3;SHC1;SRPRA;SLC1A4;ERO1A;PSAT1;SSR1;MTREX;SPCS1;EXOSC10;HSPA5;TUBB2A;DNAJB9;ATF3;MTHFD2;WIPI1;HSPA9,age_changes_Tregs_naive_02062026
Glycolysis,0.28230221842854775,0.302620627617745,1.1741323572410476,TXN;ENO2;TPI1;FUT8;CD44;PKM;PGAM1;CHST12;DDIT4;P4HA1;PAM;VCAN;QSOX1;FAM162A;UGP2;MDH2;SOD1;AGL;CITED2;PAXIP1;ALDOA;PFKP;MIF,age_changes_Tregs_naive_02062026
KRAS Signaling Dn,0.30113901468368326,-0.26286185715561805,-1.0988699264891497,CHST2;LFNG;SKIL;SNN;SPHK2;IFI44L;CAMK1D;LYPD3;TCL1A;ASB7;PTPRJ,age_changes_Tregs_naive_02062026
Adipogenesis,0.32218742106592574,0.2899854075488329,1.1453579532678124,DHRS7;REEP5;SLC1A5;STOM;NABP1;UBC;RIOK3;GPHN;TANK;NDUFB7;BAZ2A;MDH2;UQCR11;COX8A;SOD1;STAT5A;PGM1;RNF11;MGST3;LTC4S;ALDOA;RAB34;G3BP2;SCP2;UQCRC1;YWHAG;CRAT;IFNGR1;ATP1B3;CHUK;CMPK1;TOB1;PEX14;CPT2;ACOX1;PFKL,age_changes_Tregs_naive_02062026
Pperoxisome,0.3378028012939077,0.3087608123156484,1.131994755734297,TSPO;GSTK1;YWHAH;ELOVL5;PRDX1;GNPAT;ACSL5;MVP;SOD1;IDE;SLC25A4;ATXN1;ACSL4;SCP2;CADM1;ERCC3;CRAT;PEX14;ACOX1;NUDT19;CDK7;PEX11A;LONP2;ESR2;PEX11B;SOD2;BCL10;ABCB9;ACOT8;ALDH1A1;TOP2A,age_changes_Tregs_naive_02062026
Estrogen Response Early,0.3710406668350594,0.2865901664291022,1.109544156812918,SH3BP5;TJP3;PMAIP1;CD44;ELOVL5;CHPT1;MYBL1;DYNLT3;BHLHE40;AQP3;RARA;SLC7A5;FDFT1;JAK2;FKBP5;NADSYN1;SLC9A3R1;CISH;TIAM1;ARL3;ABHD2;FASN;SLC1A4;KLF10;TOB1;ISG20L2;SLC39A6;MICB;BAG1;ASB13;NCOR2;UGCG;SNX24;MINDY1;ELF1;PEX11A;LRIG1;KRT18;MAST4;RAB31;AFF1;MREG,age_changes_Tregs_naive_02062026
Xenobiotic Metabolism,0.43955544329376106,0.27967853125387604,1.069239293110694,FAS;DHRS7;SLC1A5;PMM1;PTGES3;HPRT1;ELOVL5;NPC1;SLC6A6;SSR3;TMBIM6;PGD;PDLIM5;TKFC;ACP1;DCXR;SLC35B1;ACOX1;DHRS1;MCCC2;CD36;CROT;MT2A;PSMB10;CNDP2;NQO1;NDRG2;GSS;NINJ1;NFS1;GCH1;HMOX1;IL1R1;PTS;PEMT;PPARD;SLC12A4,age_changes_Tregs_naive_02062026
PI3K/AKT/mTOR  Signaling,0.44890569513988976,0.28625390245765014,1.0589488047982816,SLA;ARHGDIA;TBK1;MYD88;SQSTM1;DAPP1;MAP2K3;NOD1;ARF1;PRKAR2A;CDKN1B;YWHAB;TIAM1;HSP90B1;CDKN1A;PIKFYVE;MAP3K7;PPP2R1B;ACTR2;ACACA;PAK4,age_changes_Tregs_naive_02062026
KRAS Signaling Up,0.4660183548034016,0.2706634651554647,1.0378506039766728,PRDM1;IL10RA;CTSS;LCP1;NAP1L2;MAP4K1;ADAM8;KCNN4;HKDC1;PCSK1N;TRAF1;RABGAP1L;PLAUR;TNFRSF1B;TRIB1;ANKH;KIF5C;USP12;ENG;ERO1A;CCSER2;FBXO4;GALNT3;AMMECR1;CROT;WNT7A;VWA5A;PSMB8;HDAC9,age_changes_Tregs_naive_02062026
E2F Targets,0.4703612023238191,0.2622383398527263,1.0419045285457509,PTTG1;HELLS;HMGB2;CDC25B;ATAD2;PRDX4;EED;CDKN2A;MCM6;ASF1A;NUDT21;LIG1;EZH2;ANP32E;SMC6;CDKN1B;CBX5;CENPM;CDKN1A;NCAPD2;RACGAP1;POLE4;BRCA2;SHMT1;TIMELESS;CENPE;JPT1;KIF22;DNMT1;UBR7;RNASEH2A;NUP205;ILF3;CHEK2;TCF19;PSMC3IP;LYAR;DONSON;WEE1;RAD21;LMNB1;MTHFD2;MMS22L;POLE;CHEK1;NAA38;CIT;PDS5B;MXD3;MAD2L1;NBN;SSRP1;ASF1B;UNG;RFC3;POLA2;TOP2A;CDKN3;MCM4;MCM3;CCNE1;CDKN2C,age_changes_Tregs_naive_02062026
Spermatogenesis,0.5890717694203423,0.28042594469507254,0.9746931104398545,PEBP1;DBF4;PCSK1N;EZH2;MLF1;PHF7;TOPBP1;PRKAR2A;IDE;TSN;PARP2;MAST2;NF2;BUB1;NCAPH;PHKG2;IL12RB2;CDKN3;HSPA2;PSMG1;JAM3;AURKA,age_changes_Tregs_naive_02062026
G2-M Checkpoint,0.6275906994057511,0.2378123561678564,0.9483905345304229,PTTG1;CDC25B;DBF4;CUL4A;MCM6;NDC80;EZH2;PRC1;ODC1;KPNB1;SLC7A5;NSD2;CDKN1B;NUMA1;KIF5B;RACGAP1;KNL1;SNRPD1;CCNT1;CDC7;KIF20B;BRCA2;CENPE;JPT1;KIF22;TRAIP;HNRNPU;CDC27;ILF3;HSPA8;CENPF;MT2A;BUB1;TENT4A;RAD21;LMNB1;SLC7A1;POLE;CHEK1;INCENP;SLC38A1;PDS5B;UCK2;MAD2L1;E2F3;TPX2;NUP98;GINS2;POLA2;DTYMK;RBL1;TFDP1;PURA;TOP2A;E2F2;CDKN3;CHMP1A;MCM3;CDKN2C;PML,age_changes_Tregs_naive_02062026
Oxidative Phosphorylation,0.6845357219188996,0.22609892837003126,0.9128011072655116,TCIRG1;ISCU;RHOT2;ATP6V0E1;OGDH;NDUFA4;COX5B;COX11;NQO2;NDUFS7;HADHA;COX17;NDUFB7;NDUFC1;MPC1;CYB5R3;MDH2;UQCR11;COX8A;SUPV3L1;MTRR;GPI;OXA1L;MGST3;SLC25A4;TOMM22;COX5A;BAX;SDHA;UQCRC1;AFG3L2;ATP6V1H;ATP5PD;HCCS;RHOT1;COX10;PDP1;ATP6AP1;GLUD1;NDUFA1;UQCRFS1;NDUFS8;OPA1;GOT2;ATP6V1G1,age_changes_Tregs_naive_02062026
Apical Surface,0.6897537256883052,0.3049671480166625,0.9026772331599725,GATA3;IL2RB;MAL;CRYBG1;PLAUR,age_changes_Tregs_naive_02062026
UV Response Up,0.8036877999494821,0.2138222290613904,0.820334904793379,ENO2;BTG3;RAB27A;CLTB;SQSTM1;AQP3;PPP1R2;BSG;RPN1;TAP1;SELENOW;TMBIM6;SLC25A4;ALDOA;SIGMAR1;ASNS;ICAM1;HNRNPU;CREG1;PARP2,age_changes_Tregs_naive_02062026
DNA Repair,0.815760323806825,0.2094570870871306,0.8250150256770159,DDB2;HCLS1;HPRT1;GUK1;NUDT21;LIG1;EIF1B;SUPT5H;BCAP31;COX17;POLH;POLR2J;POLR2I;TK2;TMED2;VPS37B;NME3;GTF2F1;POLE4;SEC61A1;MPG;ERCC3;ARL6IP1;ADRM1;VPS28;XPC;DDB1;EDF1;TAF6;SURF1;GTF2A2;ERCC4,age_changes_Tregs_naive_02062026
Hedgehog Signaling,0.9243035542747359,-0.2607334128110522,-0.7535341790705247,CDK6;LDB1,age_changes_Tregs_naive_02062026
DNA Repair,0.10395725585416009,-0.420163793321095,-1.4005303971639183,ZNRD1;RBX1;TSG101;TAF10;SF3A3;PCNA;DGUOK;SUPT4H1;REV3L;POLR3C;GTF2A2;RPA2;TAF12;AAAS;POLR3GL;POM121;NELFB;APRT;TP53;POLB;ITPA;EIF1B;VPS28;IMPDH2;SAC3D1;POLR2H;PNP;POLR2E;POLD3;TK2;ADRM1;DDB1;DAD1;SDCBP;ERCC3;NT5C;ERCC1;EDF1;SUPT5H;POLR2G;ALYREF;TARBP2;RRM2B;RNMT;GMPR2;PDE6G;ELL;NFX1;POLA2;RAE1;TAF6;POLD1;RALA,age_changes_cDC1_02062026
Reactive Oxygen Species Pathway,0.11241678885882848,-0.45896413351004456,-1.407164109509998,FES;CAT;SOD2;STK25;LAMTOR5;OXSR1;EGLN2;PRNP;PRDX1;HMOX2;NDUFA6;TXNRD1;LSP1;MBP;ATOX1;TXNRD2;SBNO2;TXN,age_changes_cDC1_02062026
Protein Secretion,0.11423762417133063,-0.4262565003154796,-1.376810200560633,CTSC;TSG101;COPB2;MAPK1;GNAS;NAPA;ATP7A;LAMP2;STX12;BET1;SNX2;CLTC;SEC22B;IGF2R;SEC31A;SCAMP3;GOLGA4;STX7;SCAMP1;ADAM10;COPB1;YKT6;RAB9A;CLCN3;PAM;BNIP3;ARFGAP3;PPT1;VAMP4;M6PR;DNM1L;AP2B1;ARCN1;RAB14;VAMP3;YIPF6;KRT18;CLTA;RPS6KA3;RAB22A;TMED10,age_changes_cDC1_02062026
Interferon Alpha Response,0.11552012556535389,-0.4439617135934133,-1.420814379631886,EPSTI1;STAT2;TRIM26;ISG20;NCOA7;UBE2L6;IFI35;SP110;IRF7;LY6E;PSMB9;TRIM25;GMPR;IFITM2;PSME1;PSMA3;TRIM14;TRAFD1;LAP3;BST2;OAS1;PSMB8;NUB1;PARP14;TRIM21;SELL;NMI,age_changes_cDC1_02062026
Interferon Gamma Response,0.1346626463724417,-0.4272758935884619,-1.4268582441558173,EPSTI1;FGL2;STAT2;TNFAIP2;P2RY14;CIITA;IRF5;TRIM26;PTPN6;ISG20;PML;IDO1;SOD2;NLRC5;UBE2L6;RBCK1;STAT1;IFI35;SP110;MT2A;IRF7;TNFSF10;CD40;LY6E;MTHFD2;ST8SIA4;PSMB10;SAMHD1;PSMB9;TRIM25;IFITM2;PSME1;PIM1;PSMA3;TRIM14;RNF213;PNP;TRAFD1;LAP3;IRF8;BST2;VAMP8;PSMB8;NFKB1;HLA-DQA1;NCOA3;PARP14;MYD88;TRIM21;NMI,age_changes_cDC1_02062026
Myc Targets V1,0.14582515850560707,-0.4337325148449169,-1.4762510122907821,VDAC3;PSMC6;MRPS18B;NOP16;DDX18;TRIM28;KPNA2;ERH;POLE3;MCM5;EIF4A1;PCNA;EIF2S1;CCT2;CDK4;SRSF1;HNRNPA2B1;YWHAE;PSMC4;EIF3B;SYNCRIP;G3BP1;PWP1;SNRPD1;PSMD3;CBX3;CCT5;MYC;HNRNPD;SNRPD3;PSMD14;PCBP1;NOP56;SNRPA;RUVBL2;EIF3J;SRPK1;IMPDH2;SNRPB2;CSTF2;SRSF3;CANX;ILF2;TXNL4A;PSMA1;COPS5;NHP2;DDX21;CNBP;TOMM70;SET;RAN;HSPE1;PHB2;KPNB1;TRA2B;SNRPG;GSPT1;VBP1;U2AF1;CLNS1A;PPIA;SF3B3;TCP1;PA2G4;AIMP2;PSMB3;NDUFAB1;CTPS1;EIF4G2;HSP90AB1;POLD2;MCM7,age_changes_cDC1_02062026
E2F Targets,0.172266853913247,-0.4285134722065785,-1.4297171270976023,PHF5A;LUC7L3;KPNA2;MCM5;PCNA;RFC1;EIF2S1;PPP1R8;CDK4;DDX39A;SRSF1;CKS2;TFRC;SMC1A;RPA2;TACC3;SYNCRIP;STMN1;TUBB;EXOSC8;MTHFD2;MYC;CTCF;NUP107;TP53;HNRNPD;LYAR;TBRG4;PRPS1;NOP56;RAD50;RAD51C;STAG1;DCTPP1;RBBP7;SMC4;ASF1A;MCM3;POLD3;RAD1;RAN;TRA2B;PAICS;GSPT1;NBN;PSIP1;NCAPD2;PA2G4;CHEK2;JPT1;SNRPB;CTPS1;POLD2;POLA2;MCM7;POLD1;RPA1;NUP153;DNMT1;NAP1L1;PAN2,age_changes_cDC1_02062026
Notch Signaling,0.18309110810298312,-0.4808454805027686,-1.305158133652281,RBX1;CCND1;LFNG,age_changes_cDC1_02062026
mTORC1 Signaling,0.18762520394043908,-0.3806931411679371,-1.2944112893141422,NFYC;FGL2;TBK1;XBP1;CTSC;PSMC6;CACYBP;PSME3;ATP6V1D;SLC1A5;PSMC2;DDX39A;TFRC;SQSTM1;CYB5B;PSMG1;IDH1;P4HA1;SKAP2;PSMC4;DAPP1;ACTR3;FKBP2;NMT1;STARD4;ATP2A2;SLC6A6;MTHFD2;CALR;HSP90B1;PRDX1;FADS1;PSMD14;MTHFD2L;PSMD12;CCT6A;SLA;TXNRD1;SSR1;PITPNB;ACLY;SDF2L1;CANX;PSMA3;COPS5;PNP;TES;PSMB5;DDIT3;YKT6;HSPE1,age_changes_cDC1_02062026
PI3K/AKT/mTOR  Signaling,0.19010576219225356,-0.40501829684087104,-1.3207741098637713,UBE2N;TBK1;STAT2;MAPK1;GRK2;CDK4;SQSTM1;ATF1;NCK1;DAPP1;ACTR3;TNFRSF1A;CSNK2B;PPP1CA;CALR;HSP90B1;PTEN;CLTC;SLA;MAP2K6;PRKCB;ECSIT;DDIT3;IRAK4;MYD88,age_changes_cDC1_02062026
Myc Targets V2,0.19095020755457345,-0.4200895199599869,-1.3106950788374383,NOP16;DDX18;MCM5;CDK4;RABEPK;CBX3;MYC;TBRG4;NOP56;DCTPP1;FARSA;PUS1;HSPE1;PES1;MRTO4;NDUFAF4;PA2G4;RRP12;AIMP2;NOP2;WDR74;MPHOSPH10;EXOSC5;NIP7;NPM1;PHB;RCL1;PPAN,age_changes_cDC1_02062026
G2-M Checkpoint,0.19380021065240288,-0.4527816134813259,-1.5103806329654081,KIF20B;CCND1;KPNA2;MCM5;TGFB1;MTF2;PML;CDK4;DDX39A;SRSF1;PRPF4B;CKS2;SMC1A;YTHDC1;PURA;RPA2;TACC3;SYNCRIP;MT2A;STMN1;G3BP1;CUL3;SNRPD1;KATNA1;MYC;CHMP1A;CTCF;SRSF10;CBX1;HNRNPD;MARCKS;STAG1;ODF2;PRMT5;CUL5;SMC4;MCM3;UPF1;MAPK14;MNAT1;HSPA8;SFPQ;KPNB1;TRA2B;GSPT1;NUP50;ABL1;CASP8AP2;NCL;JPT1;CHAF1A;E2F4;TLE3;CDC27;NOTCH2;POLA2,age_changes_cDC1_02062026
Complement,0.2099502282067698,-0.3831854918183185,-1.2767635892510736,GNAI2;CTSC;RNF4;ERAP2;GCA;RHOG;USP8;GNB4;MAFF;HSPA1A;LAMP2;VCPIP1;APOBEC3G;IRF7;CTSO;GMFB;PSMB9;CSRP1;SRC;GNAI3;CTSH;PIM1;DPP4;CD46;MSRB1;LAP3;CPQ;DYRK2;ATOX1;KYNU;GNG2;STX4;PRKCD;TIMP2;CD59;PSEN1;CTSB;PIK3CA,age_changes_cDC1_02062026
Mitotic Spindle,0.26030028293509017,-0.3723501037307604,-1.2406869666762408,CNTRL;KIF20B;EZR;GSN;RICTOR;CEP131;RFC1;SMC1A;ARL8A;NEDD9;WASF2;NCK1;YWHAE;STK38L;DLG1;PREX1;FSCN1;CAPZB;KATNA1;ARHGEF2;CLIP1;PCM1;AKAP13;VCL;RHOT2;MARCKS;ARHGAP27;SAC3D1;TBCD;CCDC88A;CEP250;RHOF;SMC4;PPP4R2;BCL2L11;SPTAN1;CYTH2;ROCK1;ABL1;RASA2;KATNB1;SOS1;TRIO;MYO9B;TUBA4A;LATS1;CDC27;NOTCH2;MAPRE1;RAB3GAP1;CSNK1D;CEP192;BCR,age_changes_cDC1_02062026
IL-2/STAT5 Signaling,0.2643377873236819,-0.3699587000225341,-1.2326644767826718,FGL2;XBP1;AHR;HUWE1;SLC1A5;DHRS3;P4HA1;MAFF;PRNP;CAPG;ITGAE;TNFSF10;CD81;BATF3;MYC;BMPR2;IGF2R;TNFRSF1B;IFNGR1;CYFIP1;PIM1;PNP;GSTO1;RNH1;IRF8;PUS1;LTB;SWAP70;SNX14;NCOA3;IL18R1;FAM126B;PLEC;SELL;BATF;IL10RA;HIPK2;DENND5A;NOP2;TWSG1;EEF1AKMT1;CD79B;PRAF2;IFITM3;MYO1C;SERPINB6,age_changes_cDC1_02062026
Unfolded Protein Response,0.27522887059038725,-0.37533118376495855,-1.242091830140008,XBP1;IMP3;EIF4A1;BANF1;EIF2S1;LSM1;PREB;NFYB;ATP6V0D1;FKBP14;DCP2;EIF4A2;CNOT4;MTHFD2;CALR;HSP90B1;PAIP1;HYOU1;LSM4;TTC37;NOP56;POP4;SEC31A;SPCS3;SSR1;NHP2;SRPRA;TSPYL2;EXOSC10;SLC30A5;SRPRB;ALDH18A1;ERO1A;CEBPG;TUBB2A;DCP1A;EXOSC5;DCTN1;EIF4G1;CNOT6;SLC1A4;NPM1;CEBPB;CKS1B;EXOSC2,age_changes_cDC1_02062026
Apical Junction,0.3540709730950475,-0.36881241322054087,-1.1955474794006586,TIAL1;GNAI2;PIK3CB;VASP;NEGR1;SKAP2;DLG1;FSCN1;RAC2;EXOC4;PTEN;VCL;PTPRC;SRC;PTK2;RHOF;ICAM2;YWHAH;MAPK14;SYMPK;NF2;EVL;MAP4K2;GNAI1;FYB1;STX4;CAP1;ACTG1,age_changes_cDC1_02062026
Pancreas Beta Cells,0.4049115512323624,-0.5018847068253538,-1.174219894843202,SRP9;DPP4;LMO2;SRPRB;SRP14,age_changes_cDC1_02062026
Wnt-beta Catenin Signaling,0.4430004815222625,-0.4037961710683267,-1.1573993934321407,NCSTN;NCOR2;MYC;ADAM17;TP53;DVL2;GNAI1;KAT2A;MAML1;NUMB;PSEN2;CSNK1E;CCND2;FRAT1;NOTCH1;RBPJ,age_changes_cDC1_02062026
Glycolysis,0.4644080047913096,-0.34912273418713446,-1.1457821406524493,COPB2;SDHC;AKR1A1;ISG20;SLC16A3;RBCK1;IDH1;P4HA1;POLR3K;PSMC4;STMN1;FUT8;NSDHL;CYB5A;PRPS1;GLCE;GYS1;UGP2;PKM;PMM2;CHPF2;DLD;GALE;PAM;PPIA;B3GALT6;CASP6;NDUFV3;ARPP19;TXN;GMPPA;ME2;LHPP;SLC35A3;B4GALT4;ERO1A;IER3;ADORA2B;KIF2A;CHST12;AGL;TPI1;TSTA3;GCLC;B4GALT7;GALK2;B3GAT3,age_changes_cDC1_02062026
IL-6/JAK/STAT3 Signaling,0.5317291493950381,-0.35512604317570684,-1.1214450449504443,STAT2;TGFB1;LTBR;STAT1;TNFRSF1A;IFNAR1;TYK2;TNFRSF1B;IFNGR1;PIM1;BAK1;CSF2RA;LTB;IL18R1;IFNGR2;MYD88;STAT3;CD38,age_changes_cDC1_02062026
Apical Surface,0.5872193436960277,0.23509340960467534,0.9268952207075639,FLOT2;B4GALT1;PLAUR,age_changes_cDC1_02062026
Allograft Rejection,0.6231180686065964,-0.32537034732638204,-1.0867641086555053,UBE2N;IL16;TGFB1;PTPN6;CXCR3;ICOSLG;NCK1;STAT1;TLR6;NCF4;CAPG;IRF7;CD40;ST8SIA4;IKBKB;PSMB10;TLR3;ITGAL;EIF3A;LY75;IFNGR1;EIF3J;TLR1;TAP2;MRPL3;PTPRC;PRKCB;MAP4K1;IRF8;LTB;CRTAM;HLA-DQA1;IFNGR2,age_changes_cDC1_02062026
