Term,fdr,es,nes,lead_genes,subset
Pperoxisome,0.4091432363616664,0.2363456012032149,1.0372444905969904,TSPO;CADM1;GSTK1;ACSL1;ACSL5;CNBP;RETSAT;ATXN1;SOD2;ELOVL5;HSD17B11;DHCR24;MVP;BCL10;ALDH1A1;FADS1;ERCC3,age_changes_CD8_memory_02032026
PI3K/AKT/mTOR  Signaling,0.4323290573143463,0.22890464812930456,1.0223412866538937,HSP90B1;ARHGDIA;PRKAR2A;CAB39L;MYD88;CALR;ARF1;YWHAB;IL4;TBK1;CDK2;RPS6KA1;PLCB1;SQSTM1;RIPK1;CLTC;IRAK4;RAF1;RALB;GSK3B;PPP2R1B;RAC1,age_changes_CD8_memory_02032026
DNA Repair,0.46003712398318497,-0.264969716,-1.083544578,PDE6G;GTF2H5;TP53;POLR2H;BOLA2;NME1;PCNA;IMPDH2;ADA;TYMS;PRIM1;CSTF3;TAF12;SAC3D1;ZWINT;RPA3;POLR2G;NELFB;RALA;SRSF6;RBX1;REV3L;VPS37D;ALYREF;RAD51;POLR1C;TSG101;ITPA;RPA2,age_changes_CD8_memory_02032026
G2-M Checkpoint,0.4999674106690227,-0.248267452,-1.051381054,MYC;CKS2;SMC4;NASP;CKS1B;MAPK14;TACC3;CENPF;MKI67;RBM14;BARD1;MTF2;EZH2;HNRNPD;STMN1;CASP8AP2;CUL3;AURKB;CDC20;SLC12A2;FBXO5;GINS2;CCNB2;NDC80;KMT5A;BIRC5;MYBL2;UBE2S;KIF23;TENT4A;KIF2C;RPA2;SMC2;TOP1;CTCF;SMC1A,age_changes_CD8_memory_02032026
UV Response Up,0.5194835918753591,-0.255164435,-1.028969219,E2F5;CHKA;AQP3;EPHX1;POLR2H;CYB5B;IGFBP2;CHRNA5;FURIN;CA2;AGO2;FKBP4;CDC34;DDX21;MARK2;IL6ST;KCNH2;BAK1;DNAJA1;PPAT;TST;CNP;PRKACA;POLG2;NAT1;RRAD;AP2S1;BID;NR4A1;CDC5L;HSPA2;TYRO3;CASP3;PPP1R2;DGAT1,age_changes_CD8_memory_02032026
Mitotic Spindle,0.5675104285172544,0.19494039358793072,0.9629367840059573,PCGF5;FLNA;ARHGDIA;ACTN4;ARHGAP5;DYNC1H1;TUBA4A;NOTCH2;STAU1;LATS1;MYH9;LLGL1;PXN;KIF22;KIF3C;SUN2;PDLIM5;NF1;KIF3B;KATNB1;RHOT2;CLIP1;INCENP;PRC1;VCL;ABI1;TBCD;KIF20B;ARFIP2;WASL;ABR;KIF1B;TUBGCP2;BRCA2;SPTAN1;BCR;CDC27;RACGAP1;ATG4B;CDC42EP4;SASS6;ARHGAP4;MAP1S;DOCK2;KIFAP3;KLC1;EZR;CKAP5;PALLD;LRPPRC;CENPJ;CNTROB;CDC42EP2;MAPRE1;ARHGEF12;NCK1,age_changes_CD8_memory_02032026
Xenobiotic Metabolism,0.6142781101084862,-0.23655245,-0.975627595,SPINT2;DDAH2;CYB5A;TPST1;EPHX1;ECH1;GSTO1;ESR1;CA2;IRF8;JUP;SLC35D1;PYCR1;GCNT2;ATOH8;MCCC2;CYP2J2;CSAD;LONP1;NMT1;IGFBP4;GSTM4;HES6;SERPINE1;CNDP2;ETS2;DDT;FBP1;CYP2E1;CASP6;NFS1;LPIN2;IDH1;NINJ1;AHCY;TNFRSF1A;ACP2;MPP2;ATP2A2;UGDH;SERTAD1;HSD11B1;TKFC;CCL25;CAT;DCXR;ITIH4;HSD17B2;PC;MAOA;CBR1;DHPS;UPB1;PPARD;SAR1B,age_changes_CD8_memory_02032026
Angiogenesis,0.7596700796359499,0.2564781248575719,0.8785316269170659,VCAN;TIMP1;S100A4;ITGAV,age_changes_CD8_memory_02032026
Spermatogenesis,0.7762508126032528,-0.233957679,-0.888458038,CAMK4;POMC;STRBP;IFT88;EZH2;MAP7;SLC12A2;CCNB2;TLE4;TKTL1;GMCL1;KIF2C;PCSK4;AGFG1;NEFH;HSPA2;CSNK2A2;TALDO1;HSPA1L;BUB1;ALOX15;IP6K1;ARL4A;JAM3;PIAS2;PGS1;RFC4;NEK2;SCG5;AURKA;CHFR;IL12RB2;ACRBP,age_changes_CD8_memory_02032026
Pancreas Beta Cells,0.8923473813466717,-0.299081324,-0.804542825,SEC11A;GCK;DPP4;ELP4;SRPRB;STXBP1;SRP9;FOXO1,age_changes_CD8_memory_02032026
Hedgehog Signaling,0.9498884720673223,-0.228414116,-0.713444668,NRCAM;TLE1;CELSR1;CDK5R1;LDB1;ETS2,age_changes_CD8_memory_02032026
Myc Targets V2,0,-0.537356612,-2.612257329,IPO4;PHB;NOP56;HSPE1;DCTPP1;GNL3;PPAN;BYSL;NDUFAF4;MRTO4;SRM;MPHOSPH10;EXOSC5;SORD;SLC19A1;TBRG4;PA2G4;TMEM97;CDK4;WDR43;TFB2M;RRP9;NOP16;HK2;DDX18;RABEPK,age_changes_CD8_naive_02032026
IL-2/STAT5 Signaling,0,0.5299637823370624,2.3337638225213575,CST7;AHNAK;ANXA4;TNFRSF4;PTGER2;IL10RA;HOPX;ADAM19;TNFRSF1B;CCR4;SYT11;IL2RA;CTLA4;BHLHE40;BATF;IL2RB;PRNP;TRAF1;MAP3K8;XBP1;GALM;CAPG;GLIPR2;MYO1C;SH3BGRL2;SLC39A8;IL18R1;PHTF2;TNFRSF18;CSF1;ALCAM;AHR;PIM1;DHRS3;FGL2;LRIG1;CYFIP1;RHOB;EOMES;CKAP4;TNFRSF9;P4HA1;KLF6;EMP1;SERPINB6;WLS;SMPDL3A;BCL2L1;PHLDA1;ECM1;RABGAP1L;SOCS2;NDRG1;GABARAPL1;IFNGR1;SLC1A5;GPR65;SYNGR2;IRF6;BCL2;TLR7;SELP;UCK2;RORA;CDCP1;APLP1;TNFRSF21;SNX9;F2RL2,age_changes_CD8_naive_02032026
Allograft Rejection,0,0.4928621643583395,2.134831451653339,CCL5;TIMP1;F2R;KLRD1;STAT4;CD4;FAS;IL2RA;IL15;CTSS;NCF4;TPD52;CDKN2A;IL2RB;FLNA;CD40;CD40LG;GZMB;CAPG;FGR;MAP4K1;CCL4;CCR2;CSF1;TNF;ACVR2A;GCNT1;DEGS1;NLRP3;IFNG;RIPK2;TLR3;KRT1;IL12RB1;FASLG;SRGN;PRF1;BCL3;SPI1;GZMA;IL18RAP;IL2;IL7;ICAM1;JAK2;TLR6;CCR5;NCR1;HLA-DQA1;TAPBP;ITGAL;TLR2;PF4;CD74;IL12A;HLA-G;BCAT1;IFNGR1;LYN;GPR65,age_changes_CD8_naive_02032026
Oxidative Phosphorylation,0,-0.487858739,-2.8670275,SLC25A5;TIMM13;ATP5F1C;TIMM8B;CYB5A;NDUFB3;ATP5PF;SLC25A11;ATP6V1D;FXN;ATP5MC3;HSD17B10;UQCRH;NDUFA2;MRPS11;SLC25A3;ATP5MC1;DECR1;BDH2;TIMM10;NDUFB6;NDUFB2;SUCLG1;COX7B;NDUFC2;NDUFA7;PDHB;ETFB;ATP5MF;NDUFS6;VDAC1;TIMM9;ATP1B1;TOMM22;UQCRQ;COX6C;NDUFB8;ACADM;NDUFS4;UQCR10;MDH1;MRPL15;POLR2F;UQCRC2;ATP5ME;NDUFS2;ACAA1;ACAA2;ECH1;ATP5F1E;ATP5PO;CYC1;ATP6V0B;BAX;NDUFB1;MRPL34;MRPS12;MTX2;SDHD;SLC25A20;MRPS15;COX6A1;NDUFB4;ATP5F1B;COX7A2L;NDUFA8;NDUFA1;ATP5PB;IDH1;COX6B1;COX5A;ATP5MG;NDUFA9;ATP6V1F;ECHS1;MRPL11;SLC25A6;IDH2;AIFM1;LDHB;NDUFS8;SDHC,age_changes_CD8_naive_02032026
Myc Targets V1,0,-0.492993084,-2.885340308,LSM2;SERBP1;CCT2;NME1;PSMA4;CTPS1;APEX1;HDDC2;PSMA7;PHB;NOP56;PSMB2;HSPE1;NHP2;SLC25A3;CCT3;EIF3J;SMARCC1;SSBP1;TXNL4A;GNL3;ABCE1;COPS5;C1QBP;TRIM28;IMPDH2;HDGF;PSMD14;CCT5;SET;PCNA;SYNCRIP;SNRPG;POLE3;VDAC1;EIF3B;PSMA1;PSMB3;SSB;HSP90AB1;MCM7;PCBP1;KPNA2;LSM7;HNRNPA2B1;SRM;PSMD8;POLD2;HPRT1;FBL;CYC1;PSMA2;HDAC2;RFC4;DDX21;HNRNPD;RANBP1;PPIA;EIF4A1;SNRPB2;RAD23B;FAM120A;PA2G4;EXOSC7;PSMC4;COX5A;SRSF3;SNRPD3;RPS10;GSPT1;TFDP1;CDK4;ILF2;PSMC6;EEF1B2;SNRPD1;RRP9;CLNS1A;RSL1D1;ACP1;NOP16;PHB2;NDUFAB1;RPL22;RPS5;LDHA,age_changes_CD8_naive_02032026
Inflammatory Response,0.000211992,0.4625895695941337,1.9985632649386729,CCL5;GPR183;PTGER2;SLAMF1;IL10RA;TIMP1;IL15RA;CD82;TNFRSF1B;CD70;IL15;IL2RB;CD40;ICAM4;IL18R1;CSF1;BST2;ACVR2A;KCNA3;CDKN1A;NLRP3;AHR;RIPK2;SRI;NOD2;TLR3;CMKLR1;PROK2;GNA15;SLC4A4;FPR1;CSF3R;IL18RAP;ICAM1;TNFRSF9;MARCO;CXCR6;AQP9;TAPBP;KLF6;PLAUR;TLR2;BEST1;SGMS2;SLC7A1;AXL;PIK3R5;LY6E;ADM;LYN;CXCL8;ADORA2B;LTA;LAMP3;RELA;TNFAIP6;SPHK1;TLR1;EMP3;MEFV;ADGRE1;CYBB,age_changes_CD8_naive_02032026
Coagulation,0.000282656,0.5226473904044503,2.1112009664719418,CAPN2;CRIP2;TIMP1;PDGFB;CPQ;PLEK;CFH;ANXA1;CTSH;LRP1;CSRP1;CLU;APOA1;PRSS23;DPP4;F8;C1R;DUSP6;SERPINA1;ANG;A2M;SERPING1;F12;KLKB1;SPARC;THBS1;PF4;ITGA2;RAPGEF3;C8G;SERPINB2;CTSB;GP9;THBD;CTSO;CFD;F2RL2,age_changes_CD8_naive_02032026
Complement,0.000339187,0.4454694503864372,1.9364784776044024,CCL5;ANXA5;LGALS3;TIMP1;PDGFB;CPQ;PLEK;CFH;CTSS;GATA3;GZMK;CASP1;CTSH;APOBEC3G;CD40LG;F5;LRP1;GZMB;CSRP1;CLU;HPCAL4;ITGAM;DPP4;F8;PIM1;RBSN;C1R;DUSP6;SERPINA1;C4BPB;ANG;GZMA;MT3;S100A9;S100A12;SERPING1;LIPA;JAK2;HSPA1A;CD36;CD59;KLKB1;PLAUR;XPNPEP1;SPOCK2;PRKCD;CDA;FCN1;PIK3R5,age_changes_CD8_naive_02032026
KRAS Signaling Up,0.000423984,0.44417887527024214,1.9168941528394627,PRDM1;IGFBP3;ADAM8;IL10RA;WNT7A;TNFRSF1B;NAP1L2;CFH;CTSS;KIF5C;TRAF1;ACE;F2RL1;MAP4K1;PCSK1N;PLEK2;DUSP6;FLT4;CMKLR1;BIRC3;CAB39L;GNG11;CD37;LCP1;GPRC5B;PLAUR;EMP1;CSF2RA;HKDC1;PDCD1LG2;GFPT2;TMEM176A;TSPAN7;PPBP;EVI5;EPB41L3;ITGA2;VWA5A;FGF9;SEMA3B;RABGAP1L;F13A1;GALNT3;FBXO4;MALL;TLR8,age_changes_CD8_naive_02032026
Myogenesis,0.000484553,0.4482904362828183,1.8999328270269107,IGFBP3;ITGB1;FXYD1;BHLHE40;FHL1;SORBS3;PRNP;MYO1C;CLU;CDKN1A;PSEN2;GNAO1;PFKM;NAV2;CRAT;TNNC2;PTP4A3;WWTR1;CD36;SORBS1;PDLIM7;SPARC;SGCA;CHRNA1;CNN3;ADAM12;PVALB;NCAM1;KLF5;DAPK2;MAPRE3;TPD52L1;GAA;RB1;REEP1;TPM3;LARGE1;SYNGR2;ITGA7;ATP2A1;PPFIA4;PGAM2;EPHB3;ADCY9;SH2B1;MYLK;CFD;SPHK1;RYR1;IGFBP7;ITGB5,age_changes_CD8_naive_02032026
Interferon Gamma Response,0.000635976,0.43056368052115973,1.8813500291620777,CCL5;ZBP1;IL10RA;IL15RA;STAT4;FAS;CFH;IL15;SLAMF7;CASP1;CASP8;HLA-DRB1;IL2RB;CD40;UPP1;IL18BP;PFKP;XCL1;BST2;LATS2;CDKN1A;PIM1;ARID5B;RIPK2;SRI;C1R;FGL2;FCGR1A;CMTR1;ZNFX1;CMKLR1;ITGB7;PTPN1;GZMA;FPR1;SERPING1;IL7;ICAM1;JAK2;OASL;TXNIP;P2RY14;HLA-DQA1;TAPBP;ADAR;CD74;SECTM1;MVP;HLA-G;MTHFD2;CSF2RB;LY6E;RIPK1;PARP12;TRIM26;TRAFD1;IRF5;SELP;TNFAIP6;GBP6;SOD2,age_changes_CD8_naive_02032026
Epithelial Mesenchymal Transition,0.000847968,0.44206127624180896,1.861553463519483,IGFBP3;LGALS1;TGFBR3;ITGB1;TIMP1;GLIPR1;FAS;IL15;FLNA;ENO2;LRP1;ACTA2;CAPG;SGCB;PLOD3;CADM1;VCAN;VIM;RHOB;DST;IL32;CD59;SPARC;THBS1;PLAUR;ADAM12;WIPF1;ITGA2;SDC4;ANPEP;ECM1;TPM4;CXCL8;GPC1;IGFBP4;GAS1;MAGEE1;FZD8;TNFRSF12A;MYLK;MYL9;APLP1;EMP3;ITGB5;COL16A1;PFN2;FERMT2;CXCL1;SAT1;NOTCH2;COL5A3,age_changes_CD8_naive_02032026
IL-6/JAK/STAT3 Signaling,0.001017562,0.4690088578162118,1.8374371754973948,IL15RA;TNFRSF1B;FAS;IL2RA;MAP3K8;IL18R1;CSF1;TNF;PIM1;IL12RB1;PTPN1;CSF3R;A2M;HMOX1;IL9R;IL7;CD36;CSF2RA;TLR2;PF4;PIK3R5;CSF2RB;HAX1;IFNGR1;IL13RA1;CCR1;TNFRSF12A;TNFRSF21,age_changes_CD8_naive_02032026
TNF-alpha Signaling via NF-kB,0.003160609,0.3958540444455718,1.7344183670984845,CCL5;GPR183;IL15RA;PLEK;BCL2A1;BHLHE40;TRAF1;MAP3K8;CLCF1;CFLAR;SMAD3;MSC;F2RL1;CCL4;CSF1;TNF;CDKN1A;RIPK2;DRAM1;TNIP1;SQSTM1;BCL3;BIRC3;RHOB;SERPINB8;ICAM1;TNFRSF9;KLF6;PLAUR;PHLDA2;PANX1;CEBPD;TLR2;SLC16A6;ZC3H12A;GFPT2;PHLDA1;SDC4;DUSP4;SERPINB2;CCND1;TANK;KYNU;LAMB3;RELA;TNFAIP6;SPHK1;SOD2,age_changes_CD8_naive_02032026
TGF-beta Signaling,0.004626952,-0.390487325,-1.793474286,NOG;PMEPA1;FKBP1A;BMPR2;ID2;SMURF2;SKIL;FURIN;TGFBR1;SMAD7;TRIM33;SPTBN1;ID3;APC;PPM1A;SKI;SMURF1,age_changes_CD8_naive_02032026
UV Response Dn,0.005609636,0.4072441786636585,1.6785072117938362,ANXA2;TGFBR3;ANXA4;INPP4B;MAGI2;KALRN;BHLHE40;SFMBT1;ATP2B4;SMAD3;MT1E;BMPR1A;ATXN1;ACVR2A;GCNT1;SRI;PIAS3;PTPRM;NR3C1;SLC7A1;CDC42BPA;MGLL;DLC1,age_changes_CD8_naive_02032026
Estrogen Response Late,0.005653121,0.390188408,1.6839173888809305,PERP;TJP3;BATF;ATP2B4;MICB;DYNLT3;XBP1;TST;LSR;PRSS23;DNAJC1;ELOVL5;CHPT1;UNC13B;SERPINA1;SLC27A2;PAPSS2;S100A9;ABHD2;JAK2;SLC22A5;MAPT;RAB31;SLC1A4;AFF1;PKP3;DLG5;DNAJC12;SEMA3B;MAPK13;CACNA2D2;TPD52L1;PDZK1;SLC2A8;CDC20;LARGE1;CCND1;MYOF;BCL2;IGFBP4;GPER1;SLC9A3R1;ABCA3;SFN;BLVRB;FDFT1,age_changes_CD8_naive_02032026
DNA Repair,0.006015038,-0.322248959,-1.738723928,PDE6G;ADA;GTF2H5;TAF12;POLR2G;NME1;PDE4B;TP53;POLR2H;ITPA;IMPDH2;MPC2;CSTF3;CETN2;PCNA;DGCR8;RALA;RBX1;SAC3D1;NELFB;POLR2F;HPRT1;TAF10;NUDT9;POLR1D;APRT;BOLA2;RFC4;NELFCD;ALYREF;ZNRD1;RPA2,age_changes_CD8_naive_02032026
Apoptosis,0.007260728,0.38224142901660624,1.6281403985402894,TGFBR3;LGALS3;TIMP1;F2R;KRT18;FAS;ANXA1;CASP1;CASP8;ENO2;CFLAR;TSPO;LMNA;CLU;PEA15;HMGB2;TNF;CDKN1A;PSEN2;SQSTM1;FASLG;PRF1;GNA15;BIRC3;RHOB;HMOX1;TXNIP;IGFBP6;EMP1;HGF;BCL2L1,age_changes_CD8_naive_02032026
Estrogen Response Early,0.007328868,0.37802989089373684,1.6378362696583393,SH3BP5;KRT18;MYBL1;TJP3;BHLHE40;MICB;DYNLT3;XBP1;GAB2;PRSS23;SNX24;ELOVL5;CHPT1;RHOD;DHRS3;LRIG1;SLC27A2;NAV2;ENDOD1;PAPSS2;ASB13;ABHD2;JAK2;SLC22A5;MAPT;RAB31;SLC1A4;AFF1;KRT8;SEMA3B;DLC1;TPD52L1;PDZK1;REEP1;ELF3;ELF1;UGCG;CCND1;MYOF;WWC1;BCL2;IGFBP4;ADCY9;SLC9A3R1;ABCA3;SFN;BLVRB;FDFT1;ESRP2;WFS1;ALDH3B1;PODXL;PTGES;GREB1;NBL1;AQP3;ADCY1;NADSYN1;SULT2B1,age_changes_CD8_naive_02032026
Hypoxia,0.007688245,0.3745276759377848,1.6284945867469063,IGFBP3;S100A4;ANXA2;PAM;PDGFB;BHLHE40;TPD52;ENO2;MT1E;PFKP;DDIT4;STBD1;CDKN1A;PIM1;GAPDH;FBP1;HMOX1;P4HA1;UGP2;NR3C1;KLF6;PLAUR;ERRFI1;KDELR3;XPNPEP1;SDC4;DPYSL4;NDRG1;NDST1;GAA;ADM;LARGE1;PFKL;GPC1;ADORA2B;GALK1;BCL2;CASP6;PPFIA4;PGAM2;RORA;CITED2;SLC25A1;WSB1;AK4;ZFP36;KIF5A;CDKN1B;CSRP2;IDS;TMEM45A;CAVIN1;MXI1;CAVIN3;MYH9;SULT2B1;TPI1;ERO1A;MAFF;PGF;ALDOA;ATF3,age_changes_CD8_naive_02032026
p53 Pathway,0.008479682,0.3625935588592726,1.5948703680484158,S100A4;STOM;DDB2;ZBTB16;F2R;CD82;PERP;FAS;CGRRF1;CASP1;CDKN2A;GLS2;S100A10;UPP1;DDIT4;CDKN1A;DRAM1;ZNF365;RHBDF2;RPS27L;HMOX1;TXNIP;CEBPA;CCNG1;WWP1;VDR;SEC61A1;PHLDA3;VWA5A;ABHD4;TCN2;NDRG1;TPD52L1;CDKN2B;TGFA;RB1;EPS8L2;ANKRA2;AEN;KIF13B,age_changes_CD8_naive_02032026
Angiogenesis,0.008828846,0.5184335660595661,1.6006229466067536,S100A4;TIMP1;FGFR1;VCAN;PF4;THBD;TNFRSF21;PTK2;APP;JAG2;PDGFA;COL5A2;NRP1;OLR1;VEGFA;LRPAP1;MSX1,age_changes_CD8_naive_02032026
Apical Surface,0.031776493,0.4461548865604771,1.4658129346295012,GATA3;IL2RB;CRYBG1;GSTM3;MAL;FLOT2;PLAUR;CD160;LYN;GAS1,age_changes_CD8_naive_02032026
E2F Targets,0.045112781954887216,-0.243882025,-1.462775122,STMN1;SMC4;MSH2;PAICS;NME1;CTPS1;TP53;NASP;CKS2;NOP56;DCTPP1;SNRPB;EZH2;CDKN2C;ING3;CKS1B;PCNA;SYNCRIP;GINS4;TIPIN;MCM7;UBE2T;SMC1A;BARD1;KPNA2;UBE2S;POLD2;HNRNPD;RPA2;RANBP1;EXOSC8;TBRG4;PMS2;PNN;PA2G4;GSPT1;CDK4;HMGA1;PRKDC;RAD51C;LUC7L3,age_changes_CD8_naive_02032026
G2-M Checkpoint,0.069073783,-0.24043929,-1.378714051,STMN1;SMC4;MTF2;SMC2;NASP;CKS2;SQLE;SMARCC1;EZH2;CENPF;MAPK14;CDKN2C;TOP1;HIRA;WRN;CKS1B;SYNCRIP;CUL3;SMC1A;BARD1;KPNA2;E2F3;CBX1;UBE2S;ABL1;DTYMK;UPF1;HNRNPD;CHMP1A;RPA2;RAD23B;MT2A;RBM14;TENT4A;GSPT1;TFDP1;CDK4;HMGN2;HMGA1;MNAT1;STAG1;ATF5;SNRPD1;DR1;SLC12A2;PRPF4B;SFPQ;GINS2;CTCF;DDX39A;LBR;KMT5A;HMGB3;FANCC;NCL;JPT1;PAFAH1B1;LMNB1;CHAF1A;SAP30,age_changes_CD8_naive_02032026
Protein Secretion,0.070084574,0.34527007030813883,1.3815686556117075,PAM;KRT18;TPD52;CD63;ANP32E;M6PR;TMED10;RAB9A;VAMP3;ARF1;DST;AP2B1;GALC;SEC24D;ARFIP1;TMED2,age_changes_CD8_naive_02032026
Fatty Acid Metabolism,0.085725549,0.32020047907331345,1.3533232043325432,LGALS1;PCBD1;LTC4S;BLVRA;GLUL;ENO2;S100A10;ELOVL5;DLST;YWHAH;CBR3;CRAT;ACSL5;SDHA;SMS;CD36;SLC22A5;SERINC1;CPT1A;RAP1GDS1;ALDH1A1;MGLL;PRDX6;AQP7;IL4I1;GABARAPL1,age_changes_CD8_naive_02032026
UV Response Up,0.092249855,-0.237365625,-1.31034148,AP2S1;PRKACA;POLR2H;KLHDC3;RASGRP1;FKBP4;BAK1;POLG2;BCL2L11;CDC5L;IGFBP2;POLE3;MARK2;E2F5;FURIN;DNAJA1;ABCB1;EPHX1;ACAA1;PDAP1;CDC34;NAT1;AGO2;CASP3;RFC4;DDX21;NR4A1;BID;PSMC3,age_changes_CD8_naive_02032026
mTORC1 Signaling,0.097937151,-0.22168678,-1.28857907,PHGDH;CD9;MLLT11;PSMD13;ENO1;PSMA4;ATP6V1D;RDH11;MTHFD2L;EEF1E1;HSPE1;SQLE;HMBS;ATP5MC1;COPS5;ABCF2;GLRX;PSMD14;SCD;PSMA3;CACYBP;HPRT1;PPA1;PDAP1;SORD;NMT1;EBP;PPIA;CORO1A;SEC11A;PIK3R3;TMEM97;IDH1;PSMC4;PSPH;HMGCR;SYTL2;PSMC6;LGMN;RIT1;GCLC;NFKBIB;RRP9;DDIT3;CCT6A;HMGCS1;FADS1;LDLR;NAMPT;LDHA;DDX39A;HK2;TOMM40;CFP;DHFR;TM7SF2;PDK1,age_changes_CD8_naive_02032026
Cholesterol Homeostasis,0.10742215631421888,0.3514100918487316,1.3219256005479127,ANXA5;LGALS3;S100A11;ACSS2;CLU;ALCAM;ANTXR2;ABCA2;PLAUR;ERRFI1;SEMA3B;CXCL16;CTNNB1;LSS;TNFRSF12A;FDFT1,age_changes_CD8_naive_02032026
Unfolded Protein Response,0.17351069982648928,-0.225889747,-1.187500902,BANF1;DNAJA4;LSM1;NOP56;NHP2;LSM4;DCP2;TATDN2;CKS1B;PDIA5;GOSR2;ARFGAP1;TTC37;ATF4;SRPRB;EIF4A3;EXOSC5;DDX10;CNOT4;YIF1A;EIF4A1;SEC11A;EXOSC2;KHSRP;CNOT6,age_changes_CD8_naive_02032026
Androgen Response,0.18164954074855996,0.31274367377111334,1.2536538707777358,INPP4B;CDC14B;TPD52;MAF;GPD1L;ELOVL5;ARID5B;NKX3-1;HSD17B14;SMS;ABHD2;SEC24D;KRT8;NDRG1;XRCC6;CCND1;IQGAP2;MAP7;PIAS1;SAT1;UBE2J1;DNAJB9;DHCR24;GUCY1A1;PDLIM5;PLPP1;MERTK;ANKH;UAP1;SELENOP,age_changes_CD8_naive_02032026
Apical Junction,0.19202947061492573,0.28667311564904946,1.2407450026567326,ITGB1;ADAM15;CTNNA1;SORBS3;TRAF1;CD99;VCL;ACTN4;ICAM4;CRB3;YWHAH;SYMPK;ADAM23;VCAN;PIK3CB;CRAT;ICAM1;PARVA;GTF2F1;ITGA2;CD34;MAPK13;LIMA1;SHC1;CLDN5;SIRPA;NECTIN2;CERCAM;LAMB3;MYL9;EXOC4;COL16A1;CD276;MMP9;STX4,age_changes_CD8_naive_02032026
heme Metabolism,0.20116415394571285,0.2829396797483984,1.2240585074895534,OPTN;BLVRA;CAST;FN3K;LRP10;ICAM4;ACSL6;OSBP2;FBXO34;PRDX2;PDZK1IP1;DMTN;MKRN1;ENDOD1;FBXO7;TENT5C;MGST3;HTATIP2;CLIC2;NR3C1;KAT2B;E2F2;SNCA;NFE2L1;ABCG2;RNF19A;ASNS;ANK1;LMO2;TRAK2;CTSB;VEZF1;TAL1;NFE2;BLVRB;HBD;RHD;ARHGEF12;ARL2BP;GYPE;MXI1;ALDH6A1;AQP3;RIOK3;FTCD;HBQ1,age_changes_CD8_naive_02032026
Xenobiotic Metabolism,0.20246089304442905,0.2880257626095346,1.2285960523353205,FAS;DHRS7;UPP1;PTGDS;ASL;ELOVL5;ACSM1;CES1;MPP2;FBP1;NPC1;PTGES3;CYP27A1;PAPSS2;HMOX1;CD36;CYP2E1;AQP9;ALDH2;ABCC3;CDA;BCAT1;GABARAPL1;GSS;DHRS1;SLC1A5;CYP2S1;SSR3;CDO1;CASP6;IGFBP4;KYNU;TMBIM6;PDK4;BLVRB;DDC;PGRMC1;ARG1;APOE;CCL25;VNN1;PTGES;PMM1;PDLIM5;PROS1,age_changes_CD8_naive_02032026
Interferon Alpha Response,0.20470581040058647,0.29725017235795237,1.216386888386578,IL15;CASP1;CASP8;LPAR6;CSF1;BST2;UBA7;RIPK2;CMTR1;IL7;OASL;TXNIP;ADAR;CD74;MOV10;LY6E;ELF1;PARP12;TRIM26;TRAFD1;LAMP3,age_changes_CD8_naive_02032026
Bile Acid Metabolism,0.249363227,0.2997701208609502,1.1823327824391092,OPTN;GSTK1;APOA1;PEX16;ATXN1;PFKM;SLC27A2;NPC1;CYP27A1;ACSL5;ABCA2;AQP9;NR3C2;ALDH1A1;HSD3B7;ABCA3;NR1I2;BCAR3;EPHX2;PEX19;DHCR24;SLC23A1;LIPE;SOAT2;PIPOX;SULT2B1;RXRA;ACSL1;PEX11A;KLF1,age_changes_CD8_naive_02032026
Pancreas Beta Cells,0.30480071592525876,0.401276412,1.145632683,DPP4;STXBP1;VDR;PAK3;LMO2;NEUROG3;PAX6,age_changes_CD8_naive_02032026
Wnt-beta Catenin Signaling,0.3222041116777959,-0.24717904,-1.074166656,TP53;LEF1;TCF7;CCND2;HDAC2;MAML1;NOTCH1;FRAT1;NKD1;RBPJ;CSNK1E,age_changes_CD8_naive_02032026
Adipogenesis,0.5238802392450924,0.23602238078052154,1.0293603759451364,STOM;LTC4S;RAB34;APLP2;DHRS7;TST;BAZ2A;REEP5;SULT1A1;CD302;CAVIN2;CRAT;MGST3;RMDN3;SOWAHC;GPAT4;CD36;SORBS1;NABP1;ALDH2;MGLL;GPHN;QDPR;IFNGR1;SLC1A5;PFKL;ITGA7;TANK;BCL2L13;RNF11;MYLK;CMBL;SLC25A1;EPHX2;MCCC1;RTN3;DNAJB9;GPD2;APOE;LIPE;CAVIN1,age_changes_CD8_naive_02032026
Glycolysis,0.5292911655100083,0.23488632835535025,1.020022253291158,IGFBP3;PAM;ENO2;PFKP;PKM;DDIT4;CHPF2;PYGL;VCAN;ANG;P4HA1;PKP2;UGP2;KDELR3;SLC16A3;EGLN3;B3GAT1;B3GNT3;DPYSL4;ECD;TGFA;HAX1;IL13RA1;ELF3;GPC1;CHST12;ADORA2B;GALK1;CASP6;PPFIA4;PGAM2;DSC2;MIOX;CITED2;NOL3;G6PD;AK4,age_changes_CD8_naive_02032026
Reactive Oxygen Species Pathway,0.5384113665996155,0.2769590033675077,0.9938137709767693,PRNP;PFKP;PRDX2;MGST1;PRDX6;SRXN1;MBP;SOD2;G6PD;FES;TXNRD2;GPX4;SCAF4;GPX3;PRDX4;TXN;MPO;ABCC1;GCLM;PTPA;PDLIM1,age_changes_CD8_naive_02032026
